coimbatore_living_costsres_id,name,establishment,url,address,city,city_id,locality,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,timings,average_cost_for_two,price_range,currency,highlights,aggregate_rating,rating_text,votes,photo_count,opentable_support,delivery,takeaway
3000685,Abitha Biriyani Hotel,['Quick Bites'],https://www.zomato.com/coimbatore/abitha-biriyani-hotel-ukkadam?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"123, EK Street, Masjid Road, Ukkadam, Coimbatore",Coimbatore,30,Ukkadam,10.989848741300001,76.96329005060001,,1,"Ukkadam, Coimbatore","Biryani, South Indian",6 AM to 12 Midnight,700,2,Rs.,"['Lunch', 'Cash', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Indoor Seating']",4.7,Excellent,678,13,0,1,-1
18938946,AB's - Absolute Barbecue,['Casual Dining'],https://www.zomato.com/coimbatore/abs-absolute-barbecue-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Vignesvar Cresta, Door 1095, Avinashi Road, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.0133573,76.9859393,,1,"Peelamedu, Coimbatore","European, Mediterranean, North Indian, BBQ","12 Noon to 4 PM, 6:30 PM to 12 Midnight",1400,3,Rs.,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Buffet', 'Digital Payments Accepted']",4.9,Excellent,600,90,0,-1,-1
3000214,Shahi Grill,['Casual Dining'],https://www.zomato.com/coimbatore/shahi-grill-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"661, Devaraj Complex, Avinashi Rd, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.021700966,76.99841424819999,,1,"Peelamedu, Coimbatore","Chettinad, North Indian, Chinese",12 Noon to 10:30 PM,350,2,Rs.,"['Cash', 'Debit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Takeaway Available', 'Lunch', 'Air Conditioned', 'Indoor Seating']",4.2,Very Good,712,55,0,-1,-1
3000152,Cock Ra Co,['Casual Dining'],https://www.zomato.com/coimbatore/cock-ra-co-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"14, TV Swamy Road, Opposite Viswa and Devji, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.0106732187,76.9537045062,,1,"RS Puram, Coimbatore","North Indian, Chinese, South Indian","12 Noon to 4 PM, 6 PM to 11:30 PM",550,2,Rs.,"['Takeaway Available', 'No Alcohol Available', 'Dinner', 'Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Table booking recommended', 'Air Conditioned', 'Indoor Seating']",4.2,Very Good,544,131,0,1,-1
3001032,Burger Ka Baap,['Quick Bites'],https://www.zomato.com/coimbatore/burger-ka-baap-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Avinashi Road, Near PSG College Of Technology, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.0218994083,76.9995461404,,1,"Peelamedu, Coimbatore","Fast Food, Burger","11 AM to 10:30 PM (Mon-Thu, Sat-Sun), 3 PM to 10:30 PM (Fri)",500,2,Rs.,"['Credit Card', 'Takeaway Available', 'Lunch', 'Delivery', 'Cash', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Indoor Seating']",4.8,Excellent,862,384,0,1,-1
3002263,MSR Biriyani Hotel,['Casual Dining'],https://www.zomato.com/coimbatore/msr-biriyani-hotel-podanur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"11/27, Sarada Mill Road, Podanur, Coimbatore",Coimbatore,30,Podanur,10.9602830555,76.9838686287,,1,"Podanur, Coimbatore",Biryani,11 AM to 10 PM,300,1,Rs.,"['Lunch', 'No Alcohol Available', 'Dinner', 'Debit Card', 'Indoor Seating', 'Table Reservation Not Required']",3.9,Good,480,11,0,1,-1
3000195,Valarmathi Kongunaatu Samayal,['Casual Dining'],https://www.zomato.com/coimbatore/valarmathi-kongunaatu-samayal-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"207/A, CSI Compound, Opposite Photo Centre, Race Course, Coimbatore",Coimbatore,30,Race Course,11.001778055,76.9760167971,641018,1,"Race Course, Coimbatore","South Indian, Biryani","12noon – 4pm, 7pm – 11pm (Mon-Sun)",450,2,Rs.,"['Dinner', 'Cash', 'Lunch', 'No Alcohol Available', 'Indoor Seating', 'Table booking recommended']",4.7,Excellent,745,256,0,-1,-1
3001572,The French Door Cafe & Restaurant,['Café'],https://www.zomato.com/coimbatore/the-french-door-cafe-restaurant-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"102, West Bashyakaralu Road, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.0137631621,76.9468960539,641002,1,"RS Puram, Coimbatore","Cafe, Continental, French, North Indian, European","11AM to 11PM (Mon-Sat),10AM to 11PM (Sun)",1500,4,Rs.,"['Lunch', 'Cash', 'Dinner', 'Delivery', 'Credit Card', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Private Dining Area Available', 'Indoor Seating', 'Desserts and Bakes', 'Smoking Area', 'Table booking recommended', 'Outdoor Seating', 'Axis Bank - Dining Delights', 'Air Conditioned', 'Kid Friendly', 'Free Parking']",4.7,Excellent,451,648,0,1,-1
3000208,Ajay's Delhi Wala Sweet Home,['Dessert Parlour'],https://www.zomato.com/coimbatore/ajays-delhi-wala-sweet-home-gandhipuram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"172-175, Shastri Road, Ram Nagar, Gandhipuram, Coimbatore",Coimbatore,30,Gandhipuram,11.0119438874,76.9624045864,,1,"Gandhipuram, Coimbatore","North Indian, Desserts, Street Food",8 AM to 10 PM,400,2,Rs.,"['Cash', 'Lunch', 'Breakfast', 'Delivery', 'Debit Card', 'Takeaway Available', 'Credit Card', 'Dinner', 'No Alcohol Available', 'Pure Veg', 'Digital Payments Accepted', 'Serves Jain Food', 'Indoor Seating']",4.4,Very Good,586,171,0,1,-1
3000280,Denmarrk Drive-Inn Restaurant,['Casual Dining'],https://www.zomato.com/coimbatore/denmarrk-drive-inn-restaurant-1-nehru-stadium?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"17, Opposite Zoo Park, Nehru Stadium, Coimbatore",Coimbatore,30,Nehru Stadium,11.007493396400001,76.9698359817,,1,"Nehru Stadium, Coimbatore","North Indian, Chinese",12:30 PM to 11 PM,400,2,Rs.,"['Credit Card', 'Delivery', 'Lunch', 'No Alcohol Available', 'Dinner', 'Indoor Seating', 'Table Reservation Not Required']",4.2,Very Good,377,51,0,1,-1
3000107,Haribhavanam,['Casual Dining'],https://www.zomato.com/coimbatore/haribhavanam-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2, Bharathi Colony, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.022292343499998,76.9959610328,,1,"Peelamedu, Coimbatore","South Indian, Chettinad, North Indian","12 Noon to 4 PM, 7 PM to 10:30 PM",600,2,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Credit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Air Conditioned', 'Indoor Seating', 'Digital Payments Accepted']",4.3,Very Good,707,125,0,-1,-1
3002291,Dindigul Venu Biryani,['Quick Bites'],https://www.zomato.com/coimbatore/dindigul-venu-biryani-1-lakshmi-mills?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Laksmi Mills Signal, Lakshmi Mills, Coimbatore",Coimbatore,30,Lakshmi Mills,11.0133557351,76.986412704,,1,"Lakshmi Mills, Coimbatore",Biryani,"11:30 AM to 4 PM, 6:30 PM to 11 PM",500,2,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Credit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Indoor Seating']",4.1,Very Good,400,17,0,1,-1
3000014,Sree Annapoorna Sree Gowrishankar,['Quick Bites'],https://www.zomato.com/coimbatore/sree-annapoorna-sree-gowrishankar-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"75, East Arokiasamy Road, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.0067436879,76.9516418874,,1,"RS Puram, Coimbatore","South Indian, North Indian, Chinese",6 AM to 10 PM,400,2,Rs.,"['Dinner', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Lunch', 'Breakfast', 'Air Conditioned', 'Pure Veg', 'Indoor Seating']",4.6,Excellent,443,153,0,1,-1
3001222,Hangout,['Quick Bites'],https://www.zomato.com/coimbatore/hangout-saibaba-colony?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"7th Cross, Bharati Park Road, Next To ICICI bank, Saibaba Colony, Coimbatore",Coimbatore,30,Saibaba Colony,11.0200015305,76.939791888,,1,"Saibaba Colony, Coimbatore",Fast Food,11 AM to 10:30 PM,250,1,Rs.,"['Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'No Alcohol Available', 'Dinner', 'Indoor Seating']",4.1,Very Good,290,89,0,-1,-1
3000048,Barbeque Nation,['Casual Dining'],https://www.zomato.com/coimbatore/barbeque-nation-town-hall?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6th Floor, Metro Park Inn, 1000, Raja Street, Near Clock Tower, Town Hall, Coimbatore",Coimbatore,30,Town Hall,10.9941971417,76.963371858,,1,"Town Hall, Coimbatore","North Indian, European, Mediterranean","12noon – 3pm, 7pm – 10:30pm (Mon-Sun)",1400,3,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Serves Alcohol', 'Credit Card', 'Dinner', 'Indoor Seating', 'Beer', 'Valet Parking Available', 'Air Conditioned', 'Buffet', 'Table booking recommended']",4.7,Excellent,906,672,0,-1,-1
18242351,Eleven 2 Eleven,['Casual Dining'],https://www.zomato.com/coimbatore/eleven-2-eleven-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"40G/5, Vilankurichi Road, Thaneerpandal, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.037762515899999,77.01491888609999,,1,"Peelamedu, Coimbatore","Chinese, North Indian, Seafood, South Indian",11 AM to 11 PM,400,2,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Table Reservation Not Required']",4.1,Very Good,333,13,0,1,-1
3000018,Dindigul Venu Biryani,['Quick Bites'],https://www.zomato.com/coimbatore/dindigul-venu-biryani-gandhipuram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"205, 11th Street, Tatabad, Gandhipuram, Coimbatore",Coimbatore,30,Gandhipuram,11.018563387,76.9624488428,,1,"Gandhipuram, Coimbatore",Biryani,10:30 AM to 10:30 PM,500,2,Rs.,"['Cash', 'No Alcohol Available', 'Takeaway Available', 'Delivery', 'Debit Card', 'Dinner', 'Lunch', 'Credit Card', 'Indoor Seating']",4.2,Very Good,517,63,0,1,-1
3001315,Hotel Delhi Dharbarr,['Casual Dining'],https://www.zomato.com/coimbatore/hotel-delhi-dharbarr-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"171/1, Avinashi Main Road, Near Hope College, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.025330498199999,77.01748106630001,,1,"Peelamedu, Coimbatore","South Indian, Chinese, Biryani",11AM to 11PM (Mon-Sun),500,2,Rs.,"['Delivery', 'Cash', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Takeaway Available', 'Lunch', 'Air Conditioned', 'Indoor Seating']",4.1,Very Good,496,31,0,1,-1
3000193,Ammayi Veedu Pot Cook,['Casual Dining'],https://www.zomato.com/coimbatore/ammayi-veedu-pot-cook-gandhipuram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"138, Avarampalayam Road, New Siddhapudur, Coimbatore",Coimbatore,30,Gandhipuram,11.0191192286,76.9787674025,,1,"Gandhipuram, Coimbatore",Chettinad,7 AM to 11 PM,400,2,Rs.,"['Credit Card', 'Lunch', 'Takeaway Available', 'Cash', 'Debit Card', 'Breakfast', 'Dinner', 'Delivery', 'Indoor Seating', 'Digital Payments Accepted', 'All Day Breakfast', 'Free Parking', 'Air Conditioned']",4.2,Very Good,524,123,0,1,-1
3002026,The Chocolate Room,['Café'],https://www.zomato.com/coimbatore/the-chocolate-room-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"96/97, Ramachandra Road, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.0060535463,76.9516985491,,1,"RS Puram, Coimbatore","Cafe, Desserts",11 AM to 11 PM,650,2,Rs.,"['Lunch', 'Cash', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned', 'Table Reservation Not Required', 'Desserts and Bakes']",4.8,Excellent,389,394,0,1,-1
3000811,Shree Anandhaas,['Casual Dining'],https://www.zomato.com/coimbatore/shree-anandhaas-lakshmi-mills?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"747, Lakshmi Mills Junction, Puliyakulam Road, Lakshmi Mills, Coimbatore",Coimbatore,30,Lakshmi Mills,11.010521501600001,76.987660937,,1,"Lakshmi Mills, Coimbatore","South Indian, North Indian, Chinese",6 AM to 10:30 PM,300,1,Rs.,"['Lunch', 'Delivery', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Table Reservation Not Required', 'Pure Veg']",4.6,Excellent,292,123,0,1,-1
3002715,Yugo,['Café'],https://www.zomato.com/coimbatore/yugo-lakshmi-mills?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1 Near Kidney Center, New Dhamu Nagar, Puliakulam Road, Ramanathapuram, Lakshmi Mills",Coimbatore,30,Lakshmi Mills,11.0098326852,76.9888615608,,1,"Lakshmi Mills, Coimbatore",Cafe,9 AM to 1 AM,300,1,Rs.,"['Cash', 'Debit Card', 'Delivery', 'Lunch', 'Credit Card', 'Takeaway Available', 'Dinner', 'Indoor Seating']",4.3,Very Good,476,78,0,1,-1
3000094,Domino's Pizza,['Quick Bites'],https://www.zomato.com/coimbatore/dominos-pizza-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1391, Avinashi Road, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.02454464,77.00621009,,1,"Peelamedu, Coimbatore","Pizza, Fast Food",10:57 AM to 3 AM,400,2,Rs.,"['Lunch', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned']",3.9,Good,502,65,0,-1,-1
3001450,Balle Balle,['Casual Dining'],https://www.zomato.com/coimbatore/balle-balle-saibaba-colony?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"30, Bharathi Park ,Second Cross, Saibaba Colony, Coimbatore",Coimbatore,30,Saibaba Colony,11.0231081596,76.9441692531,641011,1,"Saibaba Colony, Coimbatore","Chinese, Indian",12:30 PM to 10:30 PM,1000,3,Rs.,"['Cash', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Lunch', 'No Alcohol Available', 'Takeaway Available', 'Table booking for Groups', 'Outdoor Seating', 'Air Conditioned', 'Disabled Friendly', 'Free Parking', 'Indoor Seating', 'Kid Friendly', 'Wheelchair Accessible']",4.4,Very Good,267,296,0,-1,-1
3000040,KFC,['Quick Bites'],https://www.zomato.com/coimbatore/kfc-1-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3rd Floor, Brookefields Mall, Krishnasamy Mudaliyar Road, RS Puram, Coimbatore",Coimbatore,30,"Brookefields Mall, RS Puram",11.009154398699998,76.9593076408,,1,"Brookefields Mall, RS Puram, Coimbatore","Burger, Fast Food",11 AM to 10:30 PM,450,2,Rs.,"['Lunch', 'Cash', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Mall Parking', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned']",3.7,Good,436,46,0,1,-1
18241403,Vaskas Biriyani,['Casual Dining'],https://www.zomato.com/coimbatore/vaskas-biriyani-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"20, Masakkalipalayam Road, Near Peelamedu Hope College, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.022027095899999,77.01817676430001,,1,"Peelamedu, Coimbatore","Biryani, Mughlai",12 Noon to 10:30 PM,500,2,Rs.,"['Cash', 'Debit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Takeaway Available', 'Lunch', 'Indoor Seating']",3.8,Good,503,22,0,1,-1
3000132,Kites Cafe,['Café'],https://www.zomato.com/kitescafe-coimbatore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"267, B.R. Puram, Near Royal Enfield Showroom, Avinashi Road, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.0245373954,77.01548080890001,641004,1,"Peelamedu, Coimbatore","Cafe, Pizza, Fast Food, Italian, Desserts, Sandwich",9 AM to 11 PM,650,2,Rs.,"['Credit Card', 'No Alcohol Available', 'Debit Card', 'Delivery', 'Lunch', 'Takeaway Available', 'Cash', 'Dinner', 'Air Conditioned', 'Indoor Seating', 'Halal', 'Live Sports Screening', 'Axis Bank - Dining Delights', 'Table booking recommended', 'Valet Parking Available', 'Wifi']",4.1,Very Good,431,269,0,1,-1
3000572,Sree Annapoorna Sree Gowrishankar,['Casual Dining'],https://www.zomato.com/coimbatore/sree-annapoorna-sree-gowrishankar-ganapathy?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"43-B, Sathy Main Road, Ganapathy, Coimbatore",Coimbatore,30,Ganapathy,11.046178131900001,76.98808170859999,,1,"Ganapathy, Coimbatore","South Indian, Chinese, North Indian",11 AM to 11 PM,400,2,Rs.,"['Lunch', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Pure Veg', 'Valet Parking Available']",4.4,Very Good,266,70,0,1,-1
3000940,Hotel Junior Kuppanna,['Casual Dining'],https://www.zomato.com/coimbatore/hotel-junior-kuppanna-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1256 A, Avinashi Road, Nava India, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.0185248829,76.98997836560001,,1,"Peelamedu, Coimbatore","Chettinad, South Indian","11:30 AM to 3:30 PM, 6:30 PM to 10:30 PM",500,2,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned']",4.1,Very Good,366,94,0,-1,-1
3002561,Hungry Wheelz,[],https://www.zomato.com/coimbatore/hungry-wheelz-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Peryiar Nagar, East  Masakalipalayam, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.0160724533,77.0195976645,641015,1,"Peelamedu, Coimbatore","Chettinad, Chinese",12 Noon to 6 AM,400,2,Rs.,"['Cash', 'Delivery', 'Table booking recommended', 'Digital Payments Accepted']",4.0,Very Good,373,19,0,1,-1
3000062,Cream Centre,['Casual Dining'],https://www.zomato.com/coimbatore/cream-centre-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"128/180, Orbit Avenue, Thirugnanasambandam Road, Opposite Bishop Appasamy College, Gopalapuram, Race Course, Coimbatore",Coimbatore,30,Race Course,11.0034891147,76.9759302959,,1,"Race Course, Coimbatore","North Indian, Chinese, Italian, Mexican","11:30am – 3:30pm, 6:30pm – 10:30pm (Mon-Sun)",1000,3,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Delivery', 'Lunch', 'Air Conditioned', 'Indoor Seating', 'Pure Veg']",4.3,Very Good,368,204,0,-1,-1
3000996,Yari,['Casual Dining'],https://www.zomato.com/coimbatore/yari-saibaba-colony?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"69, Bharathi Park, 6th Cross, Saibaba Colony, Coimbatore",Coimbatore,30,Saibaba Colony,11.021087538,76.9405455887,641011,1,"Saibaba Colony, Coimbatore","North Indian, Chinese, Street Food","12:30 PM to 3:30 PM, 6:30 PM to 10:30 PM",700,2,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Delivery', 'Lunch', 'Wheelchair Accessible', 'Indoor Seating', 'Pure Veg', 'Table reservation required']",4.5,Excellent,479,411,0,-1,-1
3001511,Night Out,[],https://www.zomato.com/coimbatore/night-out-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"33, VVC Road, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.009543730799999,76.9563883916,,1,"RS Puram, Coimbatore",North Indian,24 Hours,600,2,Rs.,"['Cash', 'Takeaway Available', 'No Seating Available', 'Dinner', 'Delivery', 'No Alcohol Available', 'Lunch']",4.1,Very Good,974,86,0,-1,-1
3000002,Shree Anandhaas,['Casual Dining'],https://www.zomato.com/coimbatore/shree-anandhaas-vadavalli?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"8/36, Marudhamalai Road, Vadavalli, Coimbatore",Coimbatore,30,Vadavalli,11.0282281024,76.9029678404,,1,"Vadavalli, Coimbatore","South Indian, North Indian, Chinese",6 AM to 10:30 PM,300,1,Rs.,"['Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Debit Card', 'Indoor Seating', 'Pure Veg', 'Valet Parking Available']",4.5,Excellent,278,96,0,1,-1
18280306,Tim's Bistro,['Casual Dining'],https://www.zomato.com/coimbatore/tims-bistro-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"156, Race Course Road, Race Course, Coimbatore",Coimbatore,30,Race Course,11.0031372934,76.97520677,,1,"Race Course, Coimbatore","North Indian, Continental, Momos",10 AM to 11 PM,700,2,Rs.,"['No Alcohol Available', 'Dinner', 'Takeaway Available', 'Breakfast', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Outdoor Seating', 'Axis Bank - Dining Delights', 'Pet Friendly', 'Indoor Seating', 'Air Conditioned']",4.2,Very Good,392,432,0,1,-1
18514160,Night Food Coimbatore,[],https://www.zomato.com/coimbatore/night-food-coimbatore-sivanadha-colony?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"11-B, M.A Layout, Sivanadha Colony, Coimbatore",Coimbatore,30,Sivanadha Colony,11.0249040001,76.9597250596,641012,1,"Sivanadha Colony, Coimbatore","Biryani, South Indian","12 Midnight to 4 AM, 7 PM to 12 Midnight",250,1,Rs.,"['Debit Card', 'No Seating Available', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Lunch', 'Delivery', 'Free Parking', 'Desserts and Bakes', 'Digital Payments Accepted']",3.8,Good,523,36,0,-1,-1
3001274,HMR,['Quick Bites'],https://www.zomato.com/coimbatore/hmr-town-hall?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Muthu Rowther, 191-Easwaran Temple Street Fort, South Ukkadam, Near Town Hall, Coimbatore",Coimbatore,30,Town Hall,10.992105,76.962688,,1,"Town Hall, Coimbatore","North Indian, South Indian",11 AM to 10 PM,300,1,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'No Alcohol Available', 'Indoor Seating']",4.1,Very Good,417,23,0,-1,-1
3000109,Arabian Fried Chicken,['Quick Bites'],https://www.zomato.com/coimbatore/arabian-fried-chicken-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1L, Thomas Park, Race Course, Coimbatore",Coimbatore,30,Race Course,11.0035035956,76.9817305729,641018,1,"Race Course, Coimbatore","Fast Food, Biryani",11 AM to 11 PM,450,2,Rs.,"['Delivery', 'Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Dinner', 'Credit Card', 'No Alcohol Available', 'Air Conditioned', 'Indoor Seating', 'Wifi']",3.8,Good,393,39,0,1,-1
3000021,The Cascade Restaurant,['Casual Dining'],https://www.zomato.com/coimbatore/the-cascade-restaurant-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"479-B1, Avinashi Road, Near Suguna Kalyana Mandapam, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.0210467305,76.9951570407,,1,"Peelamedu, Coimbatore","Chinese, Momos","12 Noon to 3 PM, 7 PM to 11 PM",1200,3,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Credit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Air Conditioned', 'Indoor Seating']",4.2,Very Good,371,101,0,-1,-1
3000133,Leiden,['Quick Bites'],https://www.zomato.com/coimbatore/leiden-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1433-A, Annai Illam, Avinashi Road, Near Krishnamal College, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.024120768800001,77.0069121569,,1,"Peelamedu, Coimbatore",Fast Food,11 AM to 11 PM,350,2,Rs.,"['Cash', 'Takeaway Available', 'Lunch', 'Credit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted']",4.3,Very Good,355,105,0,1,-1
3001440,Sree Annapoorna Sree Gowrishankar,['Casual Dining'],https://www.zomato.com/coimbatore/sree-annapoorna-sree-gowrishankar-1-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite  KMCH, Hope College, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.0408031433,77.04173427079999,,1,"Peelamedu, Coimbatore","South Indian, Chinese, North Indian",6 AM to 10:30 PM,400,2,Rs.,"['Cash', 'No Alcohol Available', 'Dinner', 'Debit Card', 'Credit Card', 'Takeaway Available', 'Breakfast', 'Lunch', 'Valet Parking Available', 'Air Conditioned', 'Pure Veg', 'Indoor Seating']",4.4,Very Good,205,71,0,1,-1
3000016,On The Go,['Casual Dining'],https://www.zomato.com/coimbatore/on-the-go-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"167, Race Course Road, Gopalapuram, Race Course, Coimbatore",Coimbatore,30,Race Course,11.0036085824,76.9754448161,,1,"Race Course, Coimbatore","Italian, North Indian, Desserts","12:30 PM to 3 PM, 7 PM to 11 PM",1500,4,Rs.,"['Cash', 'Debit Card', 'Delivery', 'Lunch', 'Credit Card', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Air Conditioned', 'Desserts and Bakes', 'Indoor Seating', 'Wifi']",4.4,Very Good,399,261,0,-1,-1
3000202,Seasons,['Café'],https://www.zomato.com/coimbatore/seasons-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"31, E TV Swamy Road, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.010307,76.951881,,1,"RS Puram, Coimbatore","Fast Food, Desserts",11 AM to 11 PM,500,2,Rs.,"['Dinner', 'Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Pure Veg', 'Air Conditioned']",4.2,Very Good,220,123,0,1,-1
